"id";"title";"authors";"contributors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages";
"UCPe_89ef5a02ffd083e2a7e8ced7717e7c40";"INCLUSÃO DE PESSOAS PORTADORAS DE NECESSIDADES ESPECIAIS NO ENSINO MÉDIO REGULAR DO COLÉGIO MUNICIPAL PELOTENSE";"primary[Keller, Sônia Graciete(http://lattes.cnpq.br/4753269597121045)]";"advisor[Nogueira, Vera Maria Ribeiro(http://lattes.cnpq.br/6925549508843228)]";"Políticas Públicas de Inclusão|Portadores de Necessidades Especiais|Educação Inclusiva no Ensino Médio regular";"UCPEL";"masterThesis";"openAccess";"2010";"http://tede.ucpel.edu.br:8080/jspui/handle/tede/137";"masterThesis";"por"
"UEL_aa6480c65263f867cc5b7362c8f6a58a";"Percepções e práticas de professores de arte em relação à inclusão de alunos com necessidades educacionais especiais : um estudo de caso";"primary[Hellen Cristhina Ferracioli(NA)]";"advisor[Célia Regina Vitaliano .(NA)]|referee[Sandra Regina Ferreira de Oliveira(NA)|Luciane Guimarães Batistella Bianchini(NA)]";"";"UEL";"masterThesis";"openAccess";"2018";"http://www.bibliotecadigital.uel.br/document/?code=vtls000221026";"masterThesis";"por"
"UFMT_bd229db9272c2d51a4cd1377ca8901e5";"Narrativas sobre inclusão de crianças com necessidades educacionais especiais em uma escola municipal de educação básica de Cuiabá - MT";"primary[Carvalho, Sandra Pavoeiro Tavares(http://lattes.cnpq.br/3190014701197238)]";"advisor[Monteiro, Filomena Maria de Arruda(http://lattes.cnpq.br/7969849041476435)]|referee[Monteiro, Filomena Maria de Arruda(http://lattes.cnpq.br/7969849041476435)|Cotrin, Jane Teresinha Domingues(http://lattes.cnpq.br/2021875905915615)|Andrade, Daniela Barros da Silva Freire(http://lattes.cnpq.br/5846054833569905)|Fontoura, Helena Amaral da(http://lattes.cnpq.br/4270456085309197)|Glat, Rosana(http://lattes.cnpq.br/3913283461109185)]";"";"UFMT";"doctoralThesis";"openAccess";"2017";"http://ri.ufmt.br/handle/1/1906";"doctoralThesis";"por"
"UFMG_41114ce019427d233931e9f421189c87";"Política de inclusão escolar de pessoas com necessidades educacionais especiais no ensino superior e as universidades federais mineiras";"primary[Nivania Maria de Melo Reis(NA)]";"advisor[Priscila Augusta Lima(NA)]|referee[Carlos roberto Jamil Cury(NA)|Maria do Carmo de Lacerda Peixoto(NA)|Ubiratan Garcia Vieira(NA)|Marisa Ribeiro Teixeira Duarte(NA)]";"Conhecimento|Educação|Inclusão social";"UFMG";"masterThesis";"openAccess";"2010";"http://hdl.handle.net/1843/BUOS-8CCEJL";"masterThesis";"por"
"UTP_ccf1a2c963a33c45fe1d07b15d9ba692";"Políticas públicas da educação inclusiva de 1990 a 2009: conquistas e contradições na inclusão de alunos com necessidades educacionais especiais na educação básica";"primary[Silva , Catia Alire Rodrigues Arend da(http://lattes.cnpq.br/5658604220787688)]";"advisor[Schlesener, Anita Helena(NA)]|referee[Pereira, Maria de Fátima Rodrigues(NA)|Horn, Geraldo Balduino(NA)]";"Políticas públicas|Educação inclusiva|Necessidades educacionais especiais|Neoliberalismo|Cidadania";"UTP";"masterThesis";"openAccess";"2011";"http://tede.utp.br:8080/jspui/handle/tede/1370";"masterThesis";"por"
"UFG_e6a29305e5404fe5878b578668026051";"Processos de educação Akwẽ e os direitos indígenas a uma educação diferenciada: práticas educativas tradicionais e suas relações com a prática escolar";"primary[Xerente, Ercivaldo Damsõkekwa Calixto(http://lattes.cnpq.br/8285949320941448)]";"advisor[Leitão, Rosani Moreira(http://lattes.cnpq.br/1983245441436723)]|referee[Leitão , Rosani Moreira(NA)|Silva , Cristhian Teófilo da(NA)|Herbetta , Alexandre Ferraz(NA)|Campos , Cerise de Castro(NA)|Borges , Mônica Vêloso(NA)]";"Direitos humanos|Educação intercultural|Akwẽ Xerente";"UFG";"masterThesis";"openAccess";"2016";"http://repositorio.bc.ufg.br/tede/handle/tede/6935";"masterThesis";"por"
"P_RS_fc87850446fe5c99465304ce90da38f4";"A viol?ncia na escola e estrat?gias de preven??o e redu??o : a necess?ria interlocu??o dos saberes";"primary[Bezerra, Maria Jacobina da Cruz(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4792624E8)]";"advisor[Grossi, Patricia Krieger(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4788521J3)]";"EDUCA??O E SOCIEDADE|VIOL?NCIA NAS ESCOLAS";"PUC_RS";"doctoralThesis";"openAccess";"2009";"http://tede2.pucrs.br/tede2/handle/tede/441";"doctoralThesis";"por"
"P_RS_9f71fe384ec714007b905a7727ddf8c1";"Caracter?sticas docentes e a??es formativas necess?rias ao desenvolvimento profissional na inicia??o ? doc?ncia em matem?tica no ?mbito do PIBID";"primary[Hauschild, Cristiane Antonia(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4744956P6)]";"advisor[Ramos, Maurivan G?ntzel(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4787197A3)]";"PROFESSORES - FORMA??O PROFISSIONAL|PROFISSIONAIS - QUALIFICA??ES|MATEM?TICA - ENSINO|EDUCA??O";"PUC_RS";"doctoralThesis";"openAccess";"2016";"http://tede2.pucrs.br/tede2/handle/tede/7015";"doctoralThesis";"por"
"SCAR_5d674895d126ec5a905c966f1b82cc7e";"Capacitando professores de ensino fundamental em serviço para uma educação inclusiva.";"primary[Ortiz, Luciana Guedes Machado(NA)]";"advisor[Denari, Fátima Elisabeth(http://lattes.cnpq.br/5575213011914394)]";"Professores - formação|Formação continuada de professores|Estudantes com necessidades educacionais especiais";"UFSCAR";"masterThesis";"openAccess";"2003";"https://repositorio.ufscar.br/handle/ufscar/2984";"masterThesis";"por"
"SCAR_eaf291f94a9bf607b241c7a4b68e070d";"Capacitando professores de ensino fundamental em serviço para uma educação inclusiva.";"primary[Ortiz, Luciana Guedes Machado(NA)]";"advisor[Denari, Fátima Elisabeth(http://lattes.cnpq.br/5575213011914394)]";"Professores - formação|Formação continuada de professores|Estudantes com necessidades educacionais especiais";"UFSCAR";"masterThesis";"openAccess";"2003";"https://repositorio.ufscar.br/handle/ufscar/2984";"masterThesis";"por"
"UFRRJ-1_96f43b437e756b6c80851eb3846dea81";"Inclus?o escolar: as experi?ncias do Grupo de Discuss?o do Instituto Federal Catarinense - Campus sombrio";"primary[Bez, Andr?ia da Silva(http://lattes.cnpq.br/3080658045407338)]";"advisor[Lino, Lucilia Augusta(http://lattes.cnpq.br/6864986517265595)]|referee[Damasceno, Allan Rocha(NA)|Costa, Valdel?cia Alves da(NA)]";"Inclus?o Escolar|Necessidades Espec?ficas|Forma??o Docente|Cotidiano Escolar";"UFRRJ";"masterThesis";"openAccess";"2011";"https://tede.ufrrj.br/jspui/handle/jspui/2735";"masterThesis";"por"
"URGS_62c5650dfc969113268b522f7929c29a";"Inclusão escolar de alunos com deficiência mental: possíveis causas do insucesso";"primary[Silva, Karla Fernanda Wunder da(NA)]";"advisor[Dorneles, Beatriz Vargas(NA)]";"Inclusão escolar|Necessidades educacionais especiais|Criança|Inclusão social|Deficinete mental";"UFRGS";"masterThesis";"openAccess";"2007";"http://hdl.handle.net/10183/17040";"masterThesis";"por"
"IFAM-1_c530140d7252de6794e4a827ff55208d";"Inclusão no contexto dos Institutos Federais de Educação: contribuições do NAPNE do IFAM";"primary[Dall'Alba, Jacira(http://lattes.cnpq.br/6044245640400643)]";"advisor[Guerreiro, Elaine Maria Bessa Rebello(http://lattes.cnpq.br/7534553739735381)]|referee[Guerreiro, Elaine Maria Bessa Rebello(http://lattes.cnpq.br/7534553739735381)|Gonzaga, Amarildo Menezes(http://lattes.cnpq.br/2786554010520173)|Matos, Maria Almerinda de Souza(http://lattes.cnpq.br/5590755531194676)]";"Inclusão|Educação profissional e tecnológica|Núcleo de atendimento às pessoas com necessidades educacionais especiais";"IFAM";"masterThesis";"openAccess";"2016";"http://repositorio.ifam.edu.br/jspui/handle/4321/54";"masterThesis";"por"
"UFAM_6333d40326fe266c66bf90763f0778ae";"Rela????o entre a Rede Municipal de Ensino e o Terceiro Setor para a escolariza????o das pessoas com defici??ncia em Manaus";"primary[Lima, Osmarina Guimar??es de(http://lattes.cnpq.br/8593296452319918)]";"advisor[Matos, Maria Almerinda de Souza(http://lattes.cnpq.br/5590755531194676)]|referee[Costa, Valdel??cia Alves da(NA)|Fernandes, Wania Ribeiro(NA)|Justamand, Michel(NA)|Costa, Deodato Ferreira da(NA)]";"Educa????o Especial|Pol??ticas P??blicas|Educa????o Inclusiva|Terceiro Setor|Escolariza????o da Pessoa com Defici??ncia";"UFAM";"doctoralThesis";"openAccess";"2018";"https://tede.ufam.edu.br/handle/tede/6772";"doctoralThesis";"por"
"URGS_d22f8945a665dd0bb06ff4653461d630";"'E se os outros puderem me entender?' : os sentidos da comunicação alternativa e suplementar (CAS) produzidos por educadores especiais";"primary[Rodrigues, Graciela Fagundes(NA)]";"advisor[Passerino, Liliana Maria(NA)]";"Comunicação alternativa|Tecnologia assistiva|Inclusão social|Sala de recursos|Educação continuada";"UFRGS";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/10183/29297";"masterThesis";"por"
"UFAM_fb86333bc6f07b39411b0051fcbabda9";"Constru????o de software para aux??lio na decis??o de condutas cir??rgicas odontol??gicas para pacientes com condi????es cl??nicas especiais";"primary[Pimenta, Yuri da Silva(http://lattes.cnpq.br/3277832002451495)]";"advisor[Jesus, Giorge Pessoa de(http://lattes.cnpq.br/5568927765706739)]|referee[Moura, Andrezza Lauria(http://lattes.cnpq.br/5485692840339437)|Melo, Radam??s Bezerra(http://lattes.cnpq.br/4594360787757347)]";"Forma????o cir??rgica|Ferramenta de informa????o|Cirurgia odontol??gica|F??brica de aplicativos|Paciente com necessidades especiais";"UFAM";"masterThesis";"openAccess";"2021";"https://tede.ufam.edu.br/handle/tede/8483";"masterThesis";"por"
"UFV_f9c5c202615d88e5b21e8cb0c38c056e";"Educação inclusiva: das intenções às ações - Um estudo sobre o processo de inclusão escolar de alunos caracterizados como portadores de necessidades especiais em escolas públicas no Município de Viçosa, MG";"primary[Braga, Adriane Fontes(NA)]";"advisor[Pinto, Neide Maria de Almeida(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4701521A0)]|coadvisor[Fiúza, Ana Louise de Carvalho(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4796571E6)|Barreto, Maria de Lourdes Mattos(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4700160D8)]|referee[Marques, Luciana Pacheco(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4727347P8)|Oliveira, Milton Ramón Pires de(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4727595E0)]";"Políticas públicas|Deficiência|Educação especial|Educação inclusiva";"UFV";"masterThesis";"openAccess";"2006";"http://locus.ufv.br/handle/123456789/3375";"masterThesis";"por"
"PUC_MINS_59e959d1e7d00f89a8c15405a614602b";"O currículo e a educação inclusiva:a prática curricular e suas implicações na inclusão escolar de alunos com necessidades educacionais especiais/Gláucia do Carmo Xavier ; orientador: Rita Amélia Teixeira Vilela";"primary[Xavier, Gláucia do Carmo(NA)]";"";"376|Currículos-Teses|Inclusão escolar-Teses|Inclusão em educação-Teses|Disciplina escolar-Teses";"PUC_MINS";"doctoralThesis";"openAccess";"2008";"http://www.biblioteca.pucminas.br/teses/Educacao_XavierGC_1.pdf";"doctoralThesis";"por"
"PUC_MINS_92e4ab074ad0daa5fd34fb0a9f22af2e";"A atuação e a formação do docente universitário para a educação inclusiva:o ensino do alunado com necessidades educacionais especiais não perceptíveis/Cristiane Correa Torquato ; orientador: Stela Maria Fernandes Marques";"primary[Torquato, Cristiane Correa(NA)]";"";"371.13|ProUni (Programa)|Professores-Formação|Educação inclusiva|Educação-Estudo e ensino|Integração social";"PUC_MINS";"doctoralThesis";"openAccess";"2015";"http://www.biblioteca.pucminas.br/teses/Educacao_TorquatoCC_1.pdf";"doctoralThesis";"por"
"IFPB_c4b406125cfd512d520accedf470a905";"EDUCA??O DO CAMPO CONFLITOS E DESAFIOS NA EDUCA??O DE SURDOS.";"primary[Francelino, Vilma de Assis(NA)]";"";"Educa??o. Campo. Surdos. Estudantes. Escola";"IFPB";"masterThesis";"openAccess";"2021";"http://repositorio.ifpb.edu.br/jspui/handle/177683/1274";"masterThesis";""
"NOVE_4f8418dfef2640e4c86d7ee12df37cc6";"Daltonismo na educa????o infantil: sensibilizando profissionais da educa????o";"primary[Henriques, Katia Maria Thomazetti Csorgo(Katia Maria Thomazetti Csorgo Henriques)]";"advisor[Vercelli, Ligia de Carvalho Ab??es(NA)]|referee[Vercelli, Ligia de Carvalho Ab??es(NA)|Nogueira, Eliete Jussara(NA)|Roggero, Rosemary(NA)|Haas, C??lia Maria(NA)|Fusaro, M??rcia do Carmo Felismino(NA)]";"daltonismo|educa????o infantil|inclus??o|pr??tica pedag??gica";"UNINOVE";"masterThesis";"openAccess";"2019";"http://bibliotecatede.uninove.br/handle/tede/1978";"masterThesis";"por"
"UNSP_b65438f0939f7cde7986fb3150502304";"Análise das falas dos professores de educação especial a respeito da atuação e da formação do educador relacionado ao contexto da comunicação";"primary[Silva, Andréia Parente da [UNESP](NA)]";"advisor[Deliberato, Débora [UNESP](NA)]";"Professores - Formação - Educação especial|Comunicação na educação - Crianças deficientes|Escolas especiais para deficientes|Comunicação alternativa e suplementar";"UNESP";"masterThesis";"openAccess";"2005";"http://hdl.handle.net/11449/91244";"masterThesis";"por"
"UFRRJ-1_4039ebb922ff442d5d9cedc0610a283e";"Pol?ticas p?blicas de Educa??o Inclusiva: Interfaces da Educa??o Especial na Educa??o do Campo no munic?pio de Concei??o do Araguaia-PA";"primary[Silva, Leandro Ferreira da(http://lattes.cnpq.br/3168041714940378)]";"advisor[Damasceno, Allan Rocha(http://lattes.cnpq.br/0177717397152120)]|referee[Santos, Ramofly Bicalho dos(NA)|Bernardino, Adriana Vasconcelos da Silva(NA)]";"Educa??o Especial|Educa??o do Campo|Censo Escolar|Pol?ticas Educacionais";"UFRRJ";"masterThesis";"openAccess";"2017";"https://tede.ufrrj.br/jspui/handle/jspui/2336";"masterThesis";"por"
"UFRRJ-1_3329fdddcee409f5e238bbb4705b684c";"Interfaces entre a Educa??o Especial e a Educa??o Profissional: Concep??es e a??es pol?tico-pedag?gicas";"primary[Santos, L?via Maria Monteiro(http://lattes.cnpq.br/9352420404547292)]";"advisor[Damasceno, Allan Rocha(NA)]|referee[Damasceno, Allan Rocha(NA)|Gon?alves, Silvia Maria Melo(NA)]";"Educa??o Especial|Educa??o Profissional|Teoria Cr?tica";"UFRRJ";"masterThesis";"openAccess";"2016";"https://tede.ufrrj.br/jspui/handle/jspui/2225";"masterThesis";"por"
"UFAM_bdd1b3f58a320b57854e16876aae834a";"Filosofia e Educa????o Especial: an??lise do PPC de Filosofia da UFAM no movimento da Educa????o Inclusiva";"primary[Menezes, Reinaldo Oliveira(http://lattes.cnpq.br/7473472581798712)]|secondary[https://orcid.org/0000-0002-9207-7886(NA)]";"advisor[Simas, Hellen Cristina Pican??o(http://lattes.cnpq.br/0232506734130510)]|referee[Ferreira, L??cio Fernandes(NA)|Oliveira, Dami??o Bezerra(NA)]";"Educa????o inclusiva - Forma????o|Inclus??o escolar - Forma????o";"UFAM";"masterThesis";"embargoedAccess";"2020";"https://tede.ufam.edu.br/handle/tede/8003";"masterThesis";"por"
"PUC_GO_a63c16c02ca91736aba806d62da617b8";"O SETOR DE APOIO NO PROCESSO INCLUSIVO ESCOLAR";"primary[Déroulède, Nilze Helena(http://lattes.cnpq.br/9573272522613059)]";"advisor[Rabelo, Annete Scotti(http://lattes.cnpq.br/3291600275053520)]|referee[Brito, Maria Helena de Oliveira(http://lattes.cnpq.br/7903960189805773)|Loureiro, Marcos Corrêa da Silva(http://lattes.cnpq.br/1129343704089942)]";"educação inclusiva, Setor de Apoio, políticas educacionais, sociointeracionismo, necessidades educacionais especiais.";"PUC_GO";"masterThesis";"openAccess";"2002";"http://tede2.pucgoias.edu.br:8080/handle/tede/3778";"masterThesis";"por"
"UFJF_8d8667ea2f7f1f9bffb615e6ca769e11";"Educação inclusiva e os desafios da equipe gestora de uma escola regular de ensino";"primary[Silva, Claudio Lopes da(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K8454189T8)]";"advisor[Santos, Núbia Aparecida(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4703162Z8)]|referee[Antunes, Katiuscia Cristina Vargas(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4702849U5)|Moreira, Luciana Verônica Silva(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4253748E9)]";"Educação inclusiva|Gestão democrática|Alunos com necessidades educacionais especiais|Inclusive education|Democratic management|Students with special educational needs";"UFJF";"masterThesis";"openAccess";"2018";"https://repositorio.ufjf.br/jspui/handle/ufjf/8589";"masterThesis";"por"
"URGS_0dc8fa99a609ec6b4484069360ba2f2a";"Em direção à escola : desdobramentos da clínica";"primary[Heinz, Maria Marta Vargas de Oliveira(NA)]";"advisor[Folberg, Maria Nestrovsky(NA)]";"Psicanálise|Inclusão escolar|Criança|Adolescente|Necessidades educacionais especiais|Educação especial";"UFRGS";"masterThesis";"openAccess";"2007";"http://hdl.handle.net/10183/13283";"masterThesis";"por"
"SCAR_9b4d3a794508678e2dcfd7808711d75e";"Avaliação de um programa informatizado de reconhecimento de fala em indivíduos com deficiência mental e com problemas de linguagem.";"primary[Carrer, Henildes José(apaesmanuel@saloonet.com.br)]";"advisor[Goyos, Antônio Celso de Noronha(http://lattes.cnpq.br/3407008711535651)]";"Estudantes com necessidades educacionais especiais|Reconhecimento de fala|Ensino informatizado";"UFSCAR";"masterThesis";"openAccess";"2005";"https://repositorio.ufscar.br/handle/ufscar/3198";"masterThesis";"por"
"SCAR_414d6927239c702fcfca47a16e2a6a66";"Avaliação de um programa informatizado de reconhecimento de fala em indivíduos com deficiência mental e com problemas de linguagem.";"primary[Carrer, Henildes José(apaesmanuel@saloonet.com.br)]";"advisor[Goyos, Antônio Celso de Noronha(http://lattes.cnpq.br/3407008711535651)]";"Estudantes com necessidades educacionais especiais|Reconhecimento de fala|Ensino informatizado";"UFSCAR";"masterThesis";"openAccess";"2005";"https://repositorio.ufscar.br/handle/ufscar/3198";"masterThesis";"por"
"UERJ_32b2b04e6683f0cafe8c02f8971effba";"Concepção do professor sobre o aluno com sequela de paralisia cerebral e sua inclusão no ensino regular";"primary[Souza, Cleide da Câmara(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=T452091)]";"advisor[Glat, Rosana(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4787961A3&dataRevisao=null)]|referee[Fernandes, Edicléa Mascarenhas(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=S032910)|Costa, Valdelúcia Alves da(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=N251300)]";"Paralisia cerebral|inclusão escolar|alunos com necessidades educacionais especiais";"UERJ";"masterThesis";"openAccess";"2005";"http://www.bdtd.uerj.br/handle/1/10550";"masterThesis";"por"
"URGS_4628b5f88cee832f5e591fae3bdf0e35";"Avaliação inicial do aluno com deficiência mental na perspectiva inclusiva";"primary[Sousa, Gabriela Maria Brabo(NA)]";"advisor[Baptista, Cláudio Roberto(NA)]";"Inclusão escolar|Necessidades educacionais especiais|Criança|Inclusão social|Deficiência mental|Educação especial";"UFRGS";"masterThesis";"openAccess";"2007";"http://hdl.handle.net/10183/13284";"masterThesis";"por"
"URGS_7f57e2c7c01330057e6717cc8edd8960";"Cidadania, diversidade e educação inclusiva : um diálogo entre a teoria e a prática na rede pública municipal de Manaus";"primary[Matos, Maria Almerinda de Souza(NA)]";"advisor[Farenzena, Nalú(NA)]";"Inclusão escolar|Educação especial|Políticas públicas|Necessidades educacionais especiais|Ensino público municipal|Manaus (AM)";"UFRGS";"doctoralThesis";"openAccess";"2008";"http://hdl.handle.net/10183/14867";"doctoralThesis";"por"
"USIN_95c941542855b0f61677392d61c45dc5";"Educação inclusiva: desafios, possibilidades e enfrentamentos na prática de gestão escolar";"primary[Santos, Maria Margareth Rodrigues dos(NA)]";"advisor[Costa, Daianny Madalena(NA)]";"Educação inclusiva|Necessidades educacionais especiais|Diversidade|Aprendizagem|Equipe gestora";"UNISINOS";"doctoralThesis";"openAccess";"2018";"http://www.repositorio.jesuita.org.br/handle/UNISINOS/7657";"doctoralThesis";"por"
"P_RS_8be049e61a852bfb4f06877daeb49b61";"Reflex?es e propostas para a forma??o de um educador em sa?de";"primary[Zabka, Cristina Furlan(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4452456D6)]";"advisor[Stob?us, Claus Dieter(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4793566H1)]";"EDUCA??O E SA?DE|FORMA??O PROFISSIONAL|ATEN??O PRIM?RIA ? SA?DE|SA?DE DA FAM?LIA";"PUC_RS";"masterThesis";"openAccess";"2015";"http://tede2.pucrs.br/tede2/handle/tede/6026";"masterThesis";"por"
"UFBA-2_c9585ee0b6645e1daf42a41c4ae8e933";"GÃªnese da educaÃ§Ã£o dos surdos em Aracaju";"primary[Souza, VerÃ´nica dos Reis Mariano(NA)]";"advisor[Miranda, Theresinha GuimarÃ£es(NA)]";"EducaÃ§Ã£o de surdo|PrÃ¡ticas pedagÃ³gicas|HistÃ³ria da educaÃ§Ã£o|Pedagogical skills|History of the education|Deaf person education";"UFBA";"doctoralThesis";"openAccess";"2007";"http://www.repositorio.ufba.br/ri/handle/ri/10553";"doctoralThesis";"por"
"URGS_82f4ae72ac46959ed1cae161ee662ab5";"O autismo e as 'crianças-selvagens' : da 'prática da exposição' às possibilidades educativas";"primary[Oliveira, Aniê Coutinho de(NA)]";"advisor[Baptista, Cláudio Roberto(NA)]";"Autismo|Inclusão escolar|Colégio Militar de Porto Alegre|Porto Alegre (RS)";"UFRGS";"masterThesis";"openAccess";"2002";"http://hdl.handle.net/10183/200652";"masterThesis";"por"
"UFBA-2_a5861c60ed8964bf96f9e96a273d99d3";"Educar e aprender na diversidade: um caminho para a inclusÃ£o";"primary[Duarte, Ana Cristina Santos(NA)]";"advisor[PÃªpe, Alda Muniz(NA)]";"Diversidade|Aprendizagem|InclusÃ£o|CompetÃªncia|ConvivÃªncia|Different|Learning|Inclusion|Competence|Live together";"UFBA";"doctoralThesis";"openAccess";"2004";"http://www.repositorio.ufba.br/ri/handle/ri/11892";"doctoralThesis";"por"
"URGS_2b4877c570e83f7459573503b544a4ea";"Educação especial e educação infantil : uma análise de serviços especializados no Município de Porto Alegre";"primary[Benincasa, Melina Chassot(NA)]";"advisor[Baptista, Cláudio Roberto(NA)]";"Educação especial|Educação infantil|Escolarização|Necessidades educacionais especiais|Prática pedagógica|Relação professor-aluno|Inclusão escolar";"UFRGS";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/10183/29958";"masterThesis";"por"
"NOVE_7cdbafaa2b9be4b4db15ddead24e49d7";"Sensibilidade e educa????o segundo o Em??lio, de Rousseau";"primary[Marcondes, Mois??s(http://lattes.cnpq.br/4374346563516696)]";"advisor[Severino, Antonio Joaquim(NA)]|referee[Severino, Antonio Joaquim(NA)|Lorieri, Marcos Ant??nio(NA)|Francisco, Maria de F??tima Sim??es(NA)|Almeida, Cleide Rita Silv??rio de(NA)|Boto, Carlota(NA)]";"filosofia|est??tica|Em??lio|educa????o|sensibilidade";"UNINOVE";"masterThesis";"openAccess";"2018";"http://bibliotecatede.uninove.br/handle/tede/2007";"masterThesis";"por"
"UFRRJ-1_bd2932d7ca145a769c4b506b4b9963df";"Constru??o coletiva do Portal Educa??o do Campo";"primary[Soares, Andr? Jos? Diniz(http://lattes.cnpq.br/4351227413416955)]";"advisor[Abreu, Jo?o Batista Rodrigues de(NA)]|referee[Abreu, Jo?o Batista Rodrigues de(NA)|Azevedo, Fl?vio Henrique Vidal de(NA)|Gomes, Raphael dos Santos(NA)]";"Educa??o do campo|Portal educacional|Design instrucional";"UFRRJ";"masterThesis";"openAccess";"2017";"https://tede.ufrrj.br/jspui/handle/jspui/2209";"masterThesis";"por"
"UFSC_f3fb638a9152e870a8cf49903158c6c3";"A competência profissional do educador e sua dimensão ética";"primary[Boska, Luziane(NA)]";"advisor[Ulbricht, Vânia Ribas(NA)]";"";"UFSC";"masterThesis";"openAccess";"2001";"https://repositorio.ufsc.br/handle/123456789/106511";"masterThesis";"por"
"UFAM_62862b9690b3098744ea8ee470f5d7b8";"Educa????o, movimentos negros e a????es afirmativas no Amazonas";"primary[Silva, Elizangela de Almeida(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4326363T5)]|secondary[https://orcid.org/0000-0001-9874-7863(NA)]";"advisor[Mour??o, Arminda Rachel Botelho(http://buscatextual.cnpq.br/buscatextutal/visualizarcv.do?i=k4779939T3)]";"Hist??ria africana e afro-brasileira|Discrimina????o racial|Cultura Africana|Hist??ria afro-brasileira|Cultura afro-brasileira|Direito ?? diversidade";"UFAM";"masterThesis";"openAccess";"2018";"https://tede.ufam.edu.br/handle/tede/6816";"masterThesis";"por"
"USP_68af9d243f8a1e92cd2a1f68415416a4";"A análise de necessidades de formação na formação contínua de professores: um caminho para a integração escolar.";"primary[Maria Odete Pereira da Silva Emygdio da Silva(NA)]";"advisor[Roseli Cecilia Rocha de Carvalho Baumel(NA)]|referee[Marli Eliza Dalmazo Afonso de Andre(NA)|Bernardete Angelina Gatti(NA)|Rosana Glat(NA)|Armindo José Rodrigues(NA)]";"";"USP";"doctoralThesis";"openAccess";"2000";"https://doi.org/10.11606/T.48.2000.tde-16102001-100517";"doctoralThesis";"por"
"UNB_5371160ee531af413a815cff2556a771";"Inclusão educacional de um aluno superdotado com transtorno de Asperger no ensino fundamental : um estudo de caso";"primary[Souto, Waleska Karinne Soares Coutinho(NA)]";"advisor[Fleith, Denise de Souza(NA)]";"";"UNB";"masterThesis";"openAccess";"2019";"http://repositorio.unb.br/handle/10482/35690";"masterThesis";"por"
"UFC-7_197b28f8f7677a76f0e30b1c940b0c81";"Qualificar para a diversidade: avaliação da necessidade de formação continuada para professores na escola inclusiva";"primary[Mendes, Debora Lucia Lima Leite(NA)]";"";"Avaliação de Programas|Formação de Professores|Programs evaluation|Teachers’ formation|Inclusive education.|Inclusão escolar - Fortaleza(CE)|Professores de educação especial - Formação - Fortaleza(CE)|Professores de educação especial - Fortaleza(CE) - Atitudes|Professores de educação especial - Educação(Educação permanente) - Fortaleza(CE)";"UFC";"masterThesis";"openAccess";"2007";"http://www.repositorio.ufc.br/handle/riufc/3072";"masterThesis";"por"
"URGS_e67e00422b5670075078e8e309f3da22";"Educação necessária para ir além movimento dos trabalhadores desempregados do Rio Grande do Sul";"primary[Machado, Rita de Cássia Fraga(NA)]";"advisor[Ribeiro, Jorge Alberto Rosa(NA)]|coadvisor[Paludo, Conceição(NA)]";"Movimento social|Trabalhador|Desemprego";"UFRGS";"doctoralThesis";"openAccess";"2013";"http://hdl.handle.net/10183/94709";"doctoralThesis";"por"
